112,1106319600000,26,29,30,33,41,42,43
113,1106924400000,4,9,28,33,36,45,26
114,1107529200000,11,14,19,26,28,41,2
115,1108134000000,1,2,6,9,25,28,31
116,1108738800000,2,4,25,31,34,37,17
117,1109343600000,5,10,22,34,36,44,35
118,1109948400000,3,4,10,17,19,22,38
119,1110553200000,3,11,13,14,17,21,38
120,1111158000000,4,6,10,11,32,37,30
121,1111762800000,12,28,30,34,38,43,9
122,1112367600000,1,11,16,17,36,40,8
123,1112972400000,7,17,18,28,30,45,27
124,1113577200000,4,16,23,25,29,42,1
125,1114182000000,2,8,32,33,35,36,18
126,1114786800000,7,20,22,27,40,43,1
127,1115391600000,3,5,10,29,32,43,35
128,1115996400000,12,30,34,36,37,45,39
129,1116601200000,19,23,25,28,38,42,17
130,1117206000000,7,19,24,27,42,45,31
131,1117810800000,8,10,11,14,15,21,37
132,1118415600000,3,17,23,34,41,45,43
133,1119020400000,4,7,15,18,23,26,13
134,1119625200000,3,12,20,23,31,35,43
135,1120230000000,6,14,22,28,35,39,16
136,1120834800000,2,16,30,36,41,42,11
137,1121439600000,7,9,20,25,36,39,15
138,1122044400000,10,11,27,28,37,39,19
139,1122649200000,9,11,15,20,28,43,13
140,1123254000000,3,13,17,18,19,28,8
141,1123858800000,8,12,29,31,42,43,2
142,1124463600000,12,16,30,34,40,44,19
143,1125068400000,26,27,28,42,43,45,8
144,1125673200000,4,15,17,26,36,37,43
145,1126278000000,2,3,13,20,27,44,9
146,1126882800000,2,19,27,35,41,42,25
147,1127487600000,4,6,13,21,40,42,36
148,1128092400000,21,25,33,34,35,36,17
149,1128697200000,2,11,21,34,41,42,27
150,1129302000000,2,18,25,28,37,39,16
151,1129906800000,1,2,10,13,18,19,15
152,1130511600000,1,5,13,26,29,34,43
153,1131116400000,3,8,11,12,13,36,33
154,1131721200000,6,19,21,35,40,45,20
155,1132326000000,16,19,20,32,33,41,4
156,1132930800000,5,18,28,30,42,45,2
157,1133535600000,19,26,30,33,35,39,37
158,1134140400000,4,9,13,18,21,34,7
159,1134745200000,1,18,30,41,42,43,32
160,1135350000000,3,7,8,34,39,41,1
161,1135954800000,22,34,36,40,42,45,44
162,1136559600000,1,5,21,25,38,41,24
163,1137164400000,7,11,26,28,29,44,16
164,1137769200000,6,9,10,11,39,41,27
165,1138374000000,5,13,18,19,22,42,31
166,1138978800000,9,12,27,36,39,45,14
167,1139583600000,24,27,28,30,36,39,4
168,1140188400000,3,10,31,40,42,43,30
169,1140793200000,16,27,35,37,43,45,19
170,1141398000000,2,11,13,15,31,42,10
171,1142002800000,4,16,25,29,34,35,1
172,1142607600000,4,19,21,24,26,41,35
173,1143212400000,3,9,24,30,33,34,18
174,1143817200000,13,14,18,22,35,39,16
175,1144422000000,19,26,28,31,33,36,17
176,1145026800000,4,17,30,32,33,34,15
177,1145631600000,1,10,13,16,37,43,6
178,1146236400000,1,5,11,12,18,23,9
179,1146841200000,5,9,17,25,39,43,32
180,1147446000000,2,15,20,21,29,34,22
181,1148050800000,14,21,23,32,40,45,44
182,1148655600000,13,15,27,29,34,40,35
183,1149260400000,2,18,24,34,40,42,5
184,1149865200000,1,2,6,16,20,33,41
185,1150470000000,1,2,4,8,19,38,14
186,1151074800000,4,10,14,19,21,45,9
187,1151679600000,1,2,8,18,29,38,42
188,1152284400000,19,24,27,30,31,34,36
189,1152889200000,8,14,32,35,37,45,28
190,1153494000000,8,14,18,30,31,44,15
191,1154098800000,5,6,24,25,32,37,8
192,1154703600000,4,8,11,18,37,45,33
193,1155308400000,6,14,18,26,36,39,13
194,1155913200000,15,20,23,26,39,44,28
195,1156518000000,7,10,19,22,35,40,31
196,1157122800000,35,36,37,41,44,45,30
197,1157727600000,7,12,16,34,42,45,4
198,1158332400000,12,19,20,25,41,45,2
199,1158937200000,14,21,22,25,30,36,43
200,1159542000000,5,6,13,14,17,20,7
201,1160146800000,3,11,24,38,39,44,26
202,1160751600000,12,14,27,33,39,44,17
203,1161356400000,1,3,11,24,30,32,7
204,1161961200000,3,12,14,35,40,45,5
205,1162566000000,1,3,21,29,35,37,30
206,1163170800000,1,2,3,15,20,25,43
207,1163775600000,3,11,14,31,32,37,38
208,1164380400000,14,25,31,34,40,44,24
209,1164985200000,2,7,18,20,24,33,37
210,1165590000000,10,19,22,23,25,37,39
211,1166194800000,12,13,17,20,33,41,8
212,1166799600000,11,12,18,21,31,38,8
213,1167404400000,2,3,4,5,20,24,42
214,1168009200000,5,7,20,25,28,37,32
215,1168614000000,2,3,7,15,43,44,4
216,1169218800000,7,16,17,33,36,40,1
217,1169823600000,16,20,27,33,35,39,38
218,1170428400000,1,8,14,18,29,44,20
219,1171033200000,4,11,20,26,35,37,16
220,1171638000000,5,11,19,21,34,43,31
221,1172242800000,2,20,33,35,37,40,10
222,1172847600000,5,7,28,29,39,43,44
223,1173452400000,1,3,18,20,26,27,38
224,1174057200000,4,19,26,27,30,42,7
225,1174662000000,5,11,13,19,31,36,7
226,1175266800000,2,6,8,14,21,22,34
227,1175871600000,4,5,15,16,22,42,2
228,1176476400000,17,25,35,36,39,44,23
229,1177081200000,4,5,9,11,23,38,35
230,1177686000000,5,11,14,29,32,33,12
231,1178290800000,5,10,19,31,44,45,27
232,1178895600000,8,9,10,12,24,44,35
233,1179500400000,4,6,13,17,28,40,39
234,1180105200000,13,21,22,24,26,37,4
235,1180710000000,21,22,26,27,31,37,8
236,1181314800000,1,4,8,13,37,39,7
237,1181919600000,1,11,17,21,24,44,33
238,1182524400000,2,4,15,28,31,34,35
239,1183129200000,11,15,24,39,41,44,7
240,1183734000000,6,10,16,40,41,43,21
241,1184338800000,2,16,24,27,28,35,21
242,1184943600000,4,19,20,21,32,34,43
243,1185548400000,2,12,17,19,28,42,34
244,1186153200000,13,16,25,36,37,38,19
245,1186758000000,9,11,27,31,32,38,22
246,1187362800000,13,18,21,23,26,39,15
247,1187967600000,12,15,28,36,39,40,13
248,1188572400000,3,8,17,23,38,45,13
249,1189177200000,3,8,27,31,41,44,11
250,1189782000000,19,23,30,37,43,45,38
251,1190386800000,6,7,19,25,28,38,45
252,1190991600000,14,23,26,31,39,45,28
253,1191596400000,8,19,25,31,34,36,33
254,1192201200000,1,5,19,20,24,30,27
255,1192806000000,1,5,6,24,27,42,32
256,1193410800000,4,11,14,21,23,43,32
257,1194015600000,6,13,27,31,32,37,4
258,1194620400000,14,27,30,31,38,40,17
259,1195225200000,4,5,14,35,42,45,34
260,1195830000000,7,12,15,24,37,40,43
261,1196434800000,6,11,16,18,31,43,2
262,1197039600000,9,12,24,25,29,31,36
263,1197644400000,1,27,28,32,37,40,18
264,1198249200000,9,16,27,36,41,44,5
265,1198854000000,5,9,34,37,38,39,12
266,1199458800000,3,4,9,11,22,42,37
267,1200063600000,7,8,24,34,36,41,1
268,1200668400000,3,10,19,24,32,45,12
269,1201273200000,5,18,20,36,42,43,32
270,1201878000000,5,9,12,20,21,26,27
271,1202482800000,3,8,9,27,29,40,36
272,1203087600000,7,9,12,27,39,43,28
273,1203692400000,1,8,24,31,34,44,6
274,1204297200000,13,14,15,26,35,39,25
275,1204902000000,14,19,20,35,38,40,26
276,1205506800000,4,15,21,33,39,41,25
277,1206111600000,10,12,13,15,25,29,20
278,1206716400000,3,11,37,39,41,43,13
279,1207321200000,7,16,31,36,37,38,11
280,1207926000000,10,11,23,24,36,37,35
281,1208530800000,1,3,4,6,14,41,12
282,1209135600000,2,5,10,18,31,32,30
283,1209740400000,6,8,18,31,38,45,42
284,1210345200000,2,7,15,24,30,45,28
285,1210950000000,13,33,37,40,41,45,2
286,1211554800000,1,15,19,40,42,44,17
287,1212159600000,6,12,24,27,35,37,41
288,1212764400000,1,12,17,28,35,41,10
289,1213369200000,3,14,33,37,38,42,10
290,1213974000000,8,13,18,32,39,45,7
291,1214578800000,3,7,8,18,20,42,45
292,1215183600000,17,18,31,32,33,34,10
293,1215788400000,1,9,17,21,29,33,24
294,1216393200000,6,10,17,30,37,38,40
295,1216998000000,1,4,12,16,18,38,8
296,1217602800000,3,8,15,27,30,45,44
297,1218207600000,6,11,19,20,28,32,34
298,1218812400000,5,9,27,29,37,40,19
299,1219417200000,1,3,20,25,36,45,24
300,1220022000000,7,9,10,12,26,38,39
301,1220626800000,7,11,13,33,37,43,26
302,1221231600000,13,19,20,32,38,42,4
303,1221836400000,2,14,17,30,38,45,43
304,1222441200000,4,10,16,26,33,41,38
305,1223046000000,7,8,18,21,23,39,9
306,1223650800000,4,18,23,30,34,41,19
307,1224255600000,5,15,21,23,25,45,12
308,1224860400000,14,15,17,19,37,45,40
309,1225465200000,1,2,5,11,18,36,22
310,1226070000000,1,5,19,28,34,41,16
311,1226674800000,4,12,24,27,28,32,10
312,1227279600000,2,3,5,6,12,20,25
313,1227884400000,9,17,34,35,43,45,2
314,1228489200000,15,17,19,34,38,41,2
315,1229094000000,1,13,33,35,43,45,23
316,1229698800000,10,11,21,27,31,39,43
317,1230303600000,3,10,11,22,36,39,8
318,1230908400000,2,17,19,20,34,45,21
319,1231513200000,5,8,22,28,33,42,37
320,1232118000000,16,19,23,25,41,45,3
321,1232722800000,12,18,20,21,25,34,42
322,1233327600000,9,18,29,32,38,43,20
323,1233932400000,10,14,15,32,36,42,3
324,1234537200000,2,4,21,25,33,36,17
325,1235142000000,7,17,20,32,44,45,33
326,1235746800000,16,23,25,33,36,39,40
327,1236351600000,6,12,13,17,32,44,24
328,1236956400000,1,6,9,16,17,28,24
329,1237561200000,9,17,19,30,35,42,4
330,1238166000000,3,4,16,17,19,20,23
331,1238770800000,4,9,14,26,31,44,39
332,1239375600000,16,17,34,36,42,45,3
333,1239980400000,5,14,27,30,39,43,35
334,1240585200000,13,15,21,29,39,43,33
335,1241190000000,5,9,16,23,26,45,21
336,1241794800000,3,5,20,34,35,44,16
337,1242399600000,1,5,14,18,32,37,4
338,1243004400000,2,13,34,38,42,45,16
339,1243609200000,6,8,14,21,30,37,45
340,1244214000000,18,24,26,29,34,38,32
341,1244818800000,1,8,19,34,39,43,41
342,1245423600000,1,13,14,33,34,43,25
343,1246028400000,1,10,17,29,31,43,15
344,1246633200000,1,2,15,28,34,45,38
345,1247238000000,15,20,23,29,39,42,2
346,1247842800000,5,13,14,22,44,45,33
347,1248447600000,3,8,13,27,32,42,10
348,1249052400000,3,14,17,20,24,31,34
349,1249657200000,5,13,14,20,24,25,36
350,1250262000000,1,8,18,24,29,33,35
351,1250866800000,5,25,27,29,34,36,33
352,1251471600000,5,16,17,20,26,41,24
353,1252076400000,11,16,19,22,29,36,26
354,1252681200000,14,19,36,43,44,45,1
355,1253286000000,5,8,29,30,35,44,38
356,1253890800000,2,8,14,25,29,45,24
357,1254495600000,10,14,18,21,36,37,5
358,1255100400000,1,9,10,12,21,40,37
359,1255705200000,1,10,19,20,24,40,23
360,1256310000000,4,16,23,25,35,40,27
361,1256914800000,5,10,16,24,27,35,33
362,1257519600000,2,3,22,27,30,40,29
363,1258124400000,11,12,14,21,32,38,6
364,1258729200000,2,5,7,14,16,40,4
365,1259334000000,5,15,21,25,26,30,31
366,1259938800000,5,12,19,26,27,44,38
367,1260543600000,3,22,25,29,32,44,19
368,1261148400000,11,21,24,30,39,45,26
369,1261753200000,17,20,35,36,41,43,21
370,1262358000000,16,18,24,42,44,45,17
371,1262962800000,7,9,15,26,27,42,18
372,1263567600000,8,11,14,16,18,21,13
373,1264172400000,15,26,37,42,43,45,9
374,1264777200000,11,13,15,17,25,34,26
375,1265382000000,4,8,19,25,27,45,7
376,1265986800000,1,11,13,24,28,40,7
377,1266591600000,6,22,29,37,43,45,23
378,1267196400000,5,22,29,31,34,39,43
379,1267801200000,6,10,22,31,35,40,19
380,1268406000000,1,2,8,17,26,37,27
381,1269010800000,1,5,10,12,16,20,11
382,1269615600000,10,15,22,24,27,42,19
383,1270220400000,4,15,28,33,37,40,25
384,1270825200000,11,22,24,32,36,38,7
385,1271430000000,7,12,19,21,29,32,9
386,1272034800000,4,7,10,19,31,40,26
387,1272639600000,1,26,31,34,40,43,20
388,1273244400000,1,8,9,17,29,32,45
389,1273849200000,7,16,18,20,23,26,3
390,1274454000000,16,17,28,37,39,40,15
391,1275058800000,10,11,18,22,28,39,30
392,1275663600000,1,3,7,8,24,42,43
393,1276268400000,9,16,28,40,41,43,21
394,1276873200000,1,13,20,22,25,28,15
395,1277478000000,11,15,20,26,31,35,7
396,1278082800000,18,20,31,34,40,45,30
397,1278687600000,12,13,17,22,25,33,8
398,1279292400000,10,15,20,23,42,44,7
399,1279897200000,1,2,9,17,19,42,20
400,1280502000000,9,21,27,34,41,43,2
401,1281106800000,6,12,18,31,38,43,9
402,1281711600000,5,9,15,19,22,36,32
403,1282316400000,10,14,22,24,28,37,26
404,1282921200000,5,20,21,24,33,40,36
405,1283526000000,1,2,10,25,26,44,4
406,1284130800000,7,12,21,24,27,36,45
407,1284735600000,6,7,13,16,24,25,1
408,1285340400000,9,20,21,22,30,37,16
409,1285945200000,6,9,21,31,32,40,38
410,1286550000000,1,3,18,32,40,41,16
411,1287154800000,11,14,22,35,37,39,5
412,1287759600000,4,7,39,41,42,45,40
413,1288364400000,2,9,15,23,34,40,3
414,1288969200000,2,14,15,22,23,44,43
415,1289574000000,7,17,20,26,30,40,24
416,1290178800000,5,6,8,11,22,26,44
417,1290783600000,4,5,14,20,22,43,44
418,1291388400000,11,13,15,26,28,34,31
419,1291993200000,2,11,13,14,28,30,7
420,1292598000000,4,9,10,29,31,34,27
421,1293202800000,6,11,26,27,28,44,30
422,1293807600000,8,15,19,21,34,44,12
423,1294412400000,1,17,27,28,29,40,5
424,1295017200000,10,11,26,31,34,44,30
425,1295622000000,8,10,14,27,33,38,3
426,1296226800000,4,17,18,27,39,43,19
427,1296831600000,6,7,15,24,28,30,21
428,1297436400000,12,16,19,22,37,40,8
429,1298041200000,3,23,28,34,39,42,16
430,1298646000000,1,3,16,18,30,34,44
431,1299250800000,18,22,25,31,38,45,6
432,1299855600000,2,3,5,11,27,39,33
433,1300460400000,19,23,29,33,35,43,27
434,1301065200000,3,13,20,24,33,37,35
435,1301670000000,8,16,26,30,38,45,42
436,1302274800000,9,14,20,22,33,34,28
437,1302879600000,11,16,29,38,41,44,21
438,1303484400000,6,12,20,26,29,38,45
439,1304089200000,17,20,30,31,37,40,25
440,1304694000000,10,22,28,34,36,44,2
441,1305298800000,1,23,28,30,34,35,9
442,1305903600000,25,27,29,36,38,40,41
443,1306508400000,4,6,10,19,20,44,14
444,1307113200000,11,13,23,35,43,45,17
445,1307718000000,13,20,21,30,39,45,32
446,1308322800000,1,11,12,14,26,35,6
447,1308927600000,2,7,8,9,17,33,34
448,1309532400000,3,7,13,27,40,41,36
449,1310137200000,3,10,20,26,35,43,36
450,1310742000000,6,14,19,21,23,31,13
451,1311346800000,12,15,20,24,30,38,29
452,1311951600000,8,10,18,30,32,34,27
453,1312556400000,12,24,33,38,40,42,30
454,1313161200000,13,25,27,34,38,41,10
455,1313766000000,4,19,20,26,30,35,24
456,1314370800000,1,7,12,18,23,27,44
457,1314975600000,8,10,18,23,27,40,33
458,1315580400000,4,9,10,32,36,40,18
459,1316185200000,4,6,10,14,25,40,12
460,1316790000000,8,11,28,30,43,45,41
461,1317394800000,11,18,26,31,37,40,43
462,1317999600000,3,20,24,32,37,45,4
463,1318604400000,23,29,31,33,34,44,40
464,1319209200000,6,12,15,34,42,44,4
465,1319814000000,1,8,11,13,22,38,31
466,1320418800000,4,10,13,23,32,44,20
467,1321023600000,2,12,14,17,24,40,39
468,1321628400000,8,13,15,28,37,43,17
469,1322233200000,4,21,22,34,37,38,33
470,1322838000000,10,16,20,39,41,42,27
471,1323442800000,6,13,29,37,39,41,43
472,1324047600000,16,25,26,31,36,43,44
473,1324652400000,8,13,20,22,23,36,34
474,1325257200000,4,13,18,31,33,45,43
475,1325862000000,1,9,14,16,21,29,3
476,1326466800000,9,12,13,15,37,38,27
477,1327071600000,14,25,29,32,33,45,37
478,1327676400000,18,29,30,37,39,43,8
479,1328281200000,8,23,25,27,35,44,24
480,1328886000000,3,5,10,17,30,31,16
481,1329490800000,3,4,23,29,40,41,20
482,1330095600000,1,10,16,24,25,35,43
483,1330700400000,12,15,19,22,28,34,5
484,1331305200000,1,3,27,28,32,45,11
485,1331910000000,17,22,26,27,36,39,20
486,1332514800000,1,2,23,25,38,40,43
487,1333119600000,4,8,25,27,37,41,21
488,1333724400000,2,8,17,30,31,38,25
489,1334329200000,2,4,8,15,20,27,11
490,1334934000000,2,7,26,29,40,43,42
491,1335538800000,8,17,35,36,39,42,4
492,1336143600000,22,27,31,35,37,40,42
493,1336748400000,20,22,26,33,36,37,25
494,1337353200000,5,7,8,15,30,43,22
495,1337958000000,4,13,22,27,34,44,6
496,1338562800000,4,13,20,29,36,41,39
497,1339167600000,19,20,23,24,43,44,13
498,1339772400000,13,14,24,32,39,41,3
499,1340377200000,5,20,23,27,35,40,43
500,1340982000000,3,4,12,20,24,34,41
501,1341586800000,1,4,10,17,31,42,2
502,1342191600000,6,22,28,32,34,40,26
503,1342796400000,1,5,27,30,34,36,40
504,1343401200000,6,14,22,26,43,44,31
505,1344006000000,7,20,22,25,38,40,44
506,1344610800000,6,9,11,22,24,30,31
507,1345215600000,12,13,32,33,40,41,4
508,1345820400000,5,27,31,34,35,43,37
509,1346425200000,12,25,29,35,42,43,24
510,1347030000000,12,29,32,33,39,40,42
511,1347634800000,3,7,14,23,26,42,24
512,1348239600000,4,5,9,13,26,27,1
513,1348844400000,5,8,21,23,27,33,12
514,1349449200000,1,15,20,26,35,42,9
515,1350054000000,2,11,12,15,23,37,8
516,1350658800000,2,8,23,41,43,44,30
517,1351263600000,1,9,12,28,36,41,10
518,1351868400000,14,23,30,32,34,38,6
519,1352473200000,6,8,13,16,30,43,3
520,1353078000000,4,22,27,28,38,40,1
521,1353682800000,3,7,18,29,32,36,19
522,1354287600000,4,5,13,14,37,41,11
523,1354892400000,1,4,37,38,40,45,7
524,1355497200000,10,11,29,38,41,45,21
525,1356102000000,11,23,26,29,39,44,22
526,1356706800000,7,14,17,20,35,39,31
527,1357311600000,1,12,22,32,33,42,38
528,1357916400000,5,17,25,31,39,40,10
529,1358521200000,18,20,24,27,31,42,39
530,1359126000000,16,23,27,29,33,41,22
531,1359730800000,1,5,9,21,27,35,45
532,1360335600000,16,17,23,24,29,44,3
533,1360940400000,9,14,15,17,31,33,23
534,1361545200000,10,24,26,29,37,38,32
535,1362150000000,11,12,14,15,18,39,34
536,1362754800000,7,8,18,32,37,43,12
537,1363359600000,12,23,26,30,36,43,11
538,1363964400000,6,10,18,31,32,34,11
539,1364569200000,3,19,22,31,42,43,26
540,1365174000000,3,12,13,15,34,36,14
541,1365778800000,8,13,26,28,32,34,43
542,1366383600000,5,6,19,26,41,45,34
543,1366988400000,13,18,26,31,34,44,12
544,1367593200000,5,17,21,25,36,44,10
545,1368198000000,4,24,25,27,34,35,2
546,1368802800000,8,17,20,27,37,43,6
547,1369407600000,6,7,15,22,34,39,28
548,1370012400000,1,12,13,21,32,45,14
549,1370617200000,29,31,35,38,40,44,17
550,1371222000000,1,7,14,20,34,37,41
551,1371826800000,3,6,20,24,27,44,25
552,1372431600000,1,10,20,32,35,40,43
553,1373036400000,2,7,17,28,29,39,37
554,1373641200000,13,14,17,32,41,42,6
555,1374246000000,11,17,21,24,26,36,12
556,1374850800000,12,20,23,28,30,44,43
557,1375455600000,4,20,26,28,35,40,31
558,1376060400000,12,15,19,26,40,43,29
559,1376665200000,11,12,25,32,44,45,23
560,1377270000000,1,4,20,23,29,45,28
561,1377874800000,5,7,18,37,42,45,20
562,1378479600000,4,11,13,17,20,31,33
563,1379084400000,5,10,16,17,31,32,21
564,1379689200000,14,19,25,26,27,34,2
565,1380294000000,4,10,18,27,40,45,38
566,1380898800000,4,5,6,25,26,43,41
567,1381503600000,1,10,15,16,32,41,28
568,1382108400000,1,3,17,20,31,44,40
569,1382713200000,3,6,13,23,24,35,1
570,1383318000000,1,12,26,27,29,33,42
571,1383922800000,11,18,21,26,38,43,29
572,1384527600000,3,13,18,33,37,45,1
573,1385132400000,2,4,20,34,35,43,14
574,1385737200000,14,15,16,19,25,43,2
575,1386342000000,2,8,20,30,33,34,6
576,1386946800000,10,11,15,25,35,41,13
577,1387551600000,16,17,22,31,34,37,33
578,1388156400000,5,12,14,32,34,42,16
579,1388761200000,5,7,20,22,37,42,39
580,1389366000000,5,7,9,11,32,35,33
581,1389970800000,3,5,14,20,42,44,33
582,1390575600000,2,12,14,33,40,41,25
583,1391180400000,8,17,27,33,40,44,24
584,1391785200000,7,18,30,39,40,41,36
585,1392390000000,6,7,10,16,38,41,4
586,1392994800000,2,7,12,15,21,34,5
587,1393599600000,14,21,29,31,32,37,17
588,1394204400000,2,8,15,22,25,41,30
589,1394809200000,6,8,28,33,38,39,22
590,1395414000000,20,30,36,38,41,45,23
591,1396018800000,8,13,14,30,38,39,5
592,1396623600000,2,5,6,13,28,44,43
593,1397228400000,9,10,13,24,33,38,28
594,1397833200000,2,8,13,25,28,37,3
595,1398438000000,8,24,28,35,38,40,5
596,1399042800000,3,4,12,14,25,43,17
597,1399647600000,8,10,23,24,35,43,37
598,1400252400000,4,12,24,33,38,45,22
599,1400857200000,5,12,17,29,34,35,27
600,1401462000000,5,11,14,27,29,36,44
601,1402066800000,2,16,19,31,34,35,37
602,1402671600000,13,14,22,27,30,38,2
603,1403276400000,2,19,25,26,27,43,28
604,1403881200000,2,6,18,21,33,34,30
605,1404486000000,1,2,7,9,10,38,42
606,1405090800000,1,5,6,14,20,39,22
607,1405695600000,8,14,23,36,38,39,13
608,1406300400000,4,8,18,19,39,44,41
609,1406905200000,4,8,27,34,39,40,13
610,1407510000000,14,18,20,23,28,36,33
611,1408114800000,2,22,27,33,36,37,14
612,1408719600000,6,9,18,19,25,33,40
613,1409324400000,7,8,11,16,41,44,35
614,1409929200000,8,21,25,39,40,44,18
615,1410534000000,10,17,18,19,23,27,35
616,1411138800000,5,13,18,23,40,45,3
617,1411743600000,4,5,11,12,24,27,28
618,1412348400000,8,16,25,30,42,43,15
619,1412953200000,6,8,13,30,35,40,21
620,1413558000000,2,16,17,32,39,45,40
621,1414162800000,1,2,6,16,19,42,9
622,1414767600000,9,15,16,21,28,34,24
623,1415372400000,7,13,30,39,41,45,25
624,1415977200000,1,7,19,26,27,35,16
625,1416582000000,3,6,7,20,21,39,13
626,1417186800000,13,14,26,33,40,43,15
627,1417791600000,2,9,22,25,31,45,12
628,1418396400000,1,7,12,15,23,42,11
629,1419001200000,19,28,31,38,43,44,1
630,1419606000000,8,17,21,24,27,31,15
631,1420210800000,1,2,4,23,31,34,8
632,1420815600000,15,18,21,32,35,44,6
633,1421420400000,9,12,19,20,39,41,13
634,1422025200000,4,10,11,12,20,27,38
635,1422630000000,11,13,25,26,29,33,32
636,1423234800000,6,7,15,16,20,31,26
